article_id,parent_id,child_id,title,url,chunk_token_count,question_count,dash_question_count,possible_internal_duplicate,questions,chunk_text
doc_0012,doc_0012_parent_002,doc_0012_parent_002_child_003,Böbrekte Kist Nedir? Böbrek Kisti Belirtileri Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/bobrekte-kist,159,4,0,False,"['Böbrekteki kistin kanaması: Böbrekte Kist Hakkında Sık Sorulan Sorular Böbrek kisti kaç cm olunca alınır?', 'Böbrek kistine ne iyi gelir?', 'Böbrekte kist kanser midir?', 'Böbrekte kiste hangi doktor bakar?']","Böbrekteki kistin kanaması: Böbrekte Kist Hakkında Sık Sorulan Sorular Böbrek kisti kaç cm olunca alınır? Böbrek kistleri genellikle iyi huyludur ancak boyut itibarıyla 3-4 cm’i geçen böbrek kistlerinin cerrahi işlemle alınması gerekebilir. Böbrek kistine ne iyi gelir? Böbrek kistlerinin enfekte olduğu vakalar antibiyotik tedavisini içerebilir ancak kistler alınacak boyuta ulaştıysa cerrahi operasyona başvurulabilir. Böbrekte kist kanser midir? Böbrekte meydana gelen kistler genellikle iyi huyludur ve kanser değildir. Böbrekte kiste hangi doktor bakar? Böbrekte kist, nefroloji bölümü doktorlarının uzmanlık alanına girer."
doc_0018,doc_0018_parent_001,doc_0018_parent_001_child_001,CRISPR-CAS9 Nedir? Hangi Alanlarda Kullanılır?,https://www.memorial.com.tr/saglik-rehberi/crispr-cas9-nedir,303,4,4,False,"['CRISPR-CAS9 Nedir?', 'CRISPR-Cas9 Sistemi Nasıl Çalışır?', 'CRISPR Teknolojisinin Kullanım Alanları Nelerdir?', 'CRISPR-Cas9 ile Tedavi Edilmesi Hedeflenen Hastalıklar - CRISPR-Cas9 Teknolojisinin Avantajları ve Sınırlamaları - CRISPR-Cas9 ile İlgili Sıkça Sorulan Sorular CRISPR-CAS9 Nedir?']","CRISPR-CAS9, DNA üzerinde tabiri caizse ameliyat yapabilmeyi sağlayan bir teknolojidir. Zararlı mutasyonları kalıcı olarak düzelterek veya hastalığa neden olan genleri kesmeyi sağlayarak hastalıkları tedavi etmeyi amaçlamaktadır. Bu teknoloji hemen hemen her organizmada bölgeye özgü genomik hedeflemeye olanak tanır. Kalıtsal hastalıkların tedavisi yanı sıra tarım ve hayvancılık alanında kullanılabilir. - CRISPR-CAS9 Nedir? - CRISPR-Cas9 Sistemi Nasıl Çalışır? - CRISPR Teknolojisinin Kullanım Alanları Nelerdir? - CRISPR-Cas9 ile Tedavi Edilmesi Hedeflenen Hastalıklar - CRISPR-Cas9 Teknolojisinin Avantajları ve Sınırlamaları - CRISPR-Cas9 ile İlgili Sıkça Sorulan Sorular CRISPR-CAS9 Nedir? CRISPR (Clustered Regularly Interspaced Short Palindromic Repeats) ve CAS9 (Crispr-associated system) ifadelerinin kısaltması olup, düzenli aralıklarla bölünmüş palindromik tekrar kümeleri ve Crispr ilişkili sistem anlamına gelmektedir. CRISPR-CASP9, genetik yapıda değişiklik yapabilmeyi sağlayan, bakterilerde doğal olarak yer alan ve Cas9 enzimi ile birlikte bakterilerin virüslere karşı savunma sistemini oluşturan gen bölgesini ifade etmektedir. Temelde iki ana bileşen üzerinde işleyen CRISPR teknolojisi, CAS9 proteini ve Rehber DNA ile çalışır."
doc_0018,doc_0018_parent_002,doc_0018_parent_002_child_004,CRISPR-CAS9 Nedir? Hangi Alanlarda Kullanılır?,https://www.memorial.com.tr/saglik-rehberi/crispr-cas9-nedir,292,4,0,False,"['CRISPR-Cas9 ile İlgili Sıkça Sorulan Sorular CRISPR-Cas9 teknolojisi insanlarda kullanılıyor mu?', ""CRISPR ile doğrudan DNA'mı değiştirebilir miyim?"", 'CRISPR etik mi, yasal mı?', 'CRISPR-Cas9 ile GDO üretimi yapılabilir mi?']","Bu durum gen terapisi olarak adlandırılır. Sentetik Biyoloji ve CRISPR 3.0 Son dönemde geliştirilen CRISPR 3.O teknolojisi, DNA üzerinde yalnızca kesme işlemi gerçekleştirilmesini değil aynı zamanda yeni bilgiler yazma kabiliyetine de sahiptir. Bu sayede DNA’ya yeni kodlamalar yapılabilir. Fakat şu an için etik açıdan uluslararası alanda kabul görmüş bir uygulama değildir. CRISPR-Cas9 ile İlgili Sıkça Sorulan Sorular CRISPR-Cas9 teknolojisi insanlarda kullanılıyor mu? İlgili teknoloji kanser ve diğer genetik hastalıkların tedavisinde kullanılabilir. Fakat çeşitli prosedürlerin izlenmesi gerekir. Uygun görülmesi halinde CRISPR-CAS9 tedavisinden faydalanmak mümkündür. CRISPR ile doğrudan DNA'mı değiştirebilir miyim? Genom değiştirme ve onarımı tedavisi ile DNA değiştirilebilir fakat uluslararası alanda etik olarak kabul edilmiş değildir. Bu işlem için etik ve yasal onayın olması gerekir. CRISPR etik mi, yasal mı? CRISPR etik mi sorusuna verilen yanıt ülke bazında değişim gösterebilir. ABD’de çeşitli uygulamalar gerçekleştirilmiş olsa da tüm ülkelerde aynı durum söz konusu değildir. CRISPR-Cas9 ile GDO üretimi yapılabilir mi? CRISPR-Cas9 gen kesme işlemi ile GDO üretimi gerçekleştirilebilir. Tarım biyoteknolojisinin bir parçası olan CRISPR-CAS9, çeşitli ilaçlara olan ihtiyacın azalması adına son derece önemli bir yere sahiptir."
doc_0020,doc_0020_parent_001,doc_0020_parent_001_child_002,Lökosit Esteraz Nedir? Lökosit Esteraz Pozitif Ne Anlama Gelir?,https://www.memorial.com.tr/tani-ve-testler/lokosit-esteraz-nedir,319,4,0,False,"['Lökosit Esteraz Testi Nedir?', 'Lökosit Esteraz Normal Değerleri Nelerdir?', 'Lökosit Esteraz Negatif Ne Anlama Gelir?', 'Lökosit Esteraz Pozitif Ne Anlama Gelir?']","Bu sonucu kesinleştirmek için doktor tarafından idrar kültürü ve ek testler istenebilir. Lökosit Esteraz Testi Nedir? Lökosit esteraz testi, idrar yolu enfeksiyonu olup olmadığını anlamak için beyaz kan hücrelerinde bulunan bir enzim olan lökosit esterazın idrardaki varlığının tespiti için yapılan bir tarama testidir. Lökosit esteraz testinin negatif veya pozitif sonuçları idrar yolu enfeksiyonu konusunda bir sonucu varılmasına yardımcı olur. Lökosit Esteraz Normal Değerleri Nelerdir? İdrarda beyaz kan hücrelerinin varlığı normal karşılanır. Eğer idrardaki beyaz kan hücrelerinin değerleri 0 ile 10 arasında çıkıyorsa bu değerler standart ve normaldir. Ancak 10 değerinin üstünde çıkan beyaz kan hücresi değeri lökosit esteraz yüksekliğine işaret edebilir ve idrarda enfeksiyon varlığından şüphelenilir. Lökosit Esteraz Negatif Ne Anlama Gelir? Lökosit esteraz testinin sonucunda lökosit esteraz değeri negatif çıktıysa bu durum idrar yollarının sağlıklı olduğunun göstergesidir. İdrar yollarında herhangi bir tıkanıklık veya enfeksiyona işaret eden bir bulgu söz konusu değildir ve herhangi bir tedavi gerektirecek durum yoktur. Lökosit Esteraz Pozitif Ne Anlama Gelir? TLökosit esteraz pozitif sonucu idrarda lökosit esteraz enzimi bulunduğunu gösterir ve bu durum idrar yolu enfeksiyonu, böbrek taşı, yaralanma ya da enfeksiyon olabileceği anlamına gelir."
doc_0020,doc_0020_parent_001,doc_0020_parent_001_child_003,Lökosit Esteraz Nedir? Lökosit Esteraz Pozitif Ne Anlama Gelir?,https://www.memorial.com.tr/tani-ve-testler/lokosit-esteraz-nedir,295,3,0,False,"['Lökosit Esteraz Pozitif Ne Anlama Gelir?', 'Lökosit Esteraz Pozitif Çıkarsa Ne Yapılmalıdır?', 'Lökosit Esteraz Hakkında Sık Sorulan Sorular Lökosit esteraz ne demek?']","Lökosit Esteraz Pozitif Ne Anlama Gelir? TLökosit esteraz pozitif sonucu idrarda lökosit esteraz enzimi bulunduğunu gösterir ve bu durum idrar yolu enfeksiyonu, böbrek taşı, yaralanma ya da enfeksiyon olabileceği anlamına gelir. Lökosit esteraz testi pozitif çıktıktan sonra sonucu teyit etmek ve tanıyı kesinleştirmek için idrar kültürü ve idrar mikroskopisi gibi test yöntemlerine de başvurulabilir. Özellikle idrar kültürü enfeksiyona neden olan bakterinin belirlenmesi konusunda faydalı bir yöntemdir. Lökosit Esteraz Pozitif Çıkarsa Ne Yapılmalıdır? Lökosit esteraz sonucunun pozitif çıkması sonucunda doktor idrar yolu enfeksiyonu tanısı için bir süreç başlatır. İdrar yolu enfeksiyonu tanısının kesinleşmesi için idrar kültürü ve idrar mikroskopisi yöntemleri devreye girer. Eğer bu testler sonrası idrar yolu enfeksiyonu tanısı kesinleşirse enfeksiyonunun tedavisi için süreç başlar. İdrar yolu enfeksiyonu genellikle antibiyotik ilaçlarla tedavi edilmeye çalışılır. Eğer enfeksiyona neden olan bakteri veya enfeksiyonun şiddeti farklıysa doktor tarafından farklı bir tedavi yöntemi de değerlendirilebilir. Lökosit Esteraz Hakkında Sık Sorulan Sorular Lökosit esteraz ne demek? Lökosit esteraz, idrar yolu enfeksiyonunun varlığında yardımcı olan bir beyaz kan hücresi enzimidir."
doc_0020,doc_0020_parent_001,doc_0020_parent_001_child_004,Lökosit Esteraz Nedir? Lökosit Esteraz Pozitif Ne Anlama Gelir?,https://www.memorial.com.tr/tani-ve-testler/lokosit-esteraz-nedir,178,3,0,False,"['Lökosit esteraz pozitif, semptom gösterir mi?', 'Lökosit esteraz testi kısa sürede sonuç verir mi?', 'Lökosit esteraz pozitif tehlikeli mi?']","Lökosit esteraz, idrar yolu enfeksiyonunun varlığında yardımcı olan bir beyaz kan hücresi enzimidir. Lökosit esteraz pozitif, semptom gösterir mi? Lökosit esteraz pozitif sonucu genellikle idrar yolu enfeksiyonuna yorulur. Ancak sonuç belli olmadan önce bu durum idrar yolu enfeksiyonunun en belirgin semptomlarından olan sık idrara çıkma ve idrarda yanma gibi belirtiler gösterebilir. Lökosit esteraz testi kısa sürede sonuç verir mi? Lökosit esteraz testi, idrar örneği alındıktan kısa bir süre sonra sonuç verir. Lökosit esteraz pozitif tehlikeli mi? Lökosit esteraz testinin pozitif çıkması idrar yolu enfeksiyonunun bir göstergesidir ve ekstra testlerle tanı kesinleştiğinde genellikle antibiyotik tedavisiyle enfeksiyon giderilir."
doc_0021,doc_0021_parent_001,doc_0021_parent_001_child_002,CTO (Kronik Total Oklüzyon) tedavisi nasıl yapılır?,https://www.memorial.com.tr/tedavi-yontemleri/cto-kronik-total-okluzyon-tedavisi-nasil-yapilir,291,3,0,False,"['CTO (Kronik Total Oklüzyon) tedavisi hangi hastalıklarda kullanılır?', 'CTO (Kronik Total Oklüzyon) tedavisi nasıl yapılır?', '/ uygulanır?']","CTO (Kronik Total Oklüzyon) tedavisi hangi hastalıklarda kullanılır? Kalbe giden ana damarlardaki tıkanıklık, ‘ koroner arter ’ hastalığıdır ve bu durumun geliştiği hastalarda; yol yürürken, merdiven çıkarken ve hatta ilerleyen formlarda günlük aktiviteler sırasında göğüs ağrısı, nefes darlığı, erken yorulma ve çarpıntı şeklinde şikayetler görülebilmektedir. Ana damarların tıkanması durumunda kalbe kan akışı, “kollateral” adı verilen doğal ince damarlar ile sağlanmaktadır. Ancak kalbin yeterince beslenemediği bu tablonun uzun süre devam etmesi ve gerekli tedavinin sağlanmaması, geri dönüşü olmayan kalp yetersizlikleri ile sonuçlanabilmektedir. CTO (Kronik Total Oklüzyon) tedavisi nasıl yapılır?/ uygulanır? Tam tıkalı damarların girişimsel yöntemler ile tedavisinde, bazen işlem öncesi bilgisayarlı tomografi ile ön inceleme yapılmaktadır. Daha sonra işleme alınan hastanın; çok kireçli, taşlaşmış ve ağır damar sertliği plakları bulunan damarlarına bu işleme özel üretilen tel, balon ve stentlerle müdahale edilmektedir. Anjiyo benzeri bu girişimsel uygulamayla hasta uyutulmadan ve kasıktan iğne ile girilip kalbe ulaşılarak tıkalı olan damarlar açılmaktadır."
doc_0021,doc_0021_parent_001,doc_0021_parent_001_child_003,CTO (Kronik Total Oklüzyon) tedavisi nasıl yapılır?,https://www.memorial.com.tr/tedavi-yontemleri/cto-kronik-total-okluzyon-tedavisi-nasil-yapilir,292,3,0,False,"['Kronik total oklüzyon (CTO)” tam tıkalı damarların açılması tedavisinin avantajları nelerdir?', 'CTO (Kronik Total Oklüzyon) tedavisi hakkında sık sorulan sorular ➢ “Kronik total oklüzyon (CTO)” belirtileri nelerdir?', '➢ “Kronik total oklüzyon (CTO)” tam tıkalı damarların açılmasında uygulanan tedavi yöntemleri nelerdir?']","Anjiyo benzeri bu girişimsel uygulamayla hasta uyutulmadan ve kasıktan iğne ile girilip kalbe ulaşılarak tıkalı olan damarlar açılmaktadır. Kronik total oklüzyon (CTO)” tam tıkalı damarların açılması tedavisinin avantajları nelerdir? CTO damarı açılmış hastaların kalp kasılma gücü artar, göğüs ağrısı ve nefes darlığı başta olmak üzere kardiyak şikayetleri büyük oranda iyileşir, efor kapasitesi düzelir, kalp yetmezliği sorunu önlenir ve açık kalp ameliyatı (CABG) ihtiyacı ortadan kalkar. Hastanın yaşam süresi ve konforu da artmaktadır. CTO (Kronik Total Oklüzyon) tedavisi hakkında sık sorulan sorular ➢ “Kronik total oklüzyon (CTO)” belirtileri nelerdir? Koroner damarlarda gelişen tıkanıklık ani olarak gelişebildiği gibi uzun bir süreç içinde de ortaya çıkabilir. Yıllar içinde kendini gösteren bu durum, hastada hiçbir belirtiye yol açmadan sessizce ilerleyebilir. Damarların ani olarak tıkanmasıyla ortaya çıkan tablo ise kalp krizidir ve acil müdahale gerektirir. ➢ “Kronik total oklüzyon (CTO)” tam tıkalı damarların açılmasında uygulanan tedavi yöntemleri nelerdir?"
doc_0022,doc_0022_parent_001,doc_0022_parent_001_child_001,Depresyon Nedir? Depresyon Belirtileri Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/depresyon-nedir,307,8,8,False,"['Depresyon Nedir?', 'Depresyon Belirtileri Nelerdir?', 'Depresyon Neden Olur?', 'Depresyon Türleri Nelerdir?', 'Depresyon Kimleri Etkiler?', 'Depresyon Nasıl Geçer?', 'Depresyon Tedavisi - Depresyona Ne İyi Gelir?', 'Depresyon Hakkında Sık Sorulan Sorular Depresyon Nedir?']","Depresyon, kişide üzüntü hissi yaratarak, düşünme, ilgi duyma, uyuma, yeme-içme gibi davranış şekline etki eden zihinsel ve psikolojik bir rahatsızlıktır. Bir kişinin depresyona girme nedeni yaygın olarak bir yakının vefatı, ilişkinin sonlanması, hastalık, iş ve para kaygısı gibi üzen ve stres yaratan sebeplere dayanır. Dünyada yaklaşık 280 milyon kişinin depresyona yakalandığı düşünülmektedir. Kadınlarda bu oran erkeklere göre yaklaşık %50 daha fazladır. Kendisini değersiz veya umutsuz hissetmek, sürekli mutsuz ve üzgün bir ruh halinde olmak,herhangi bir şeyin ilgi çekmemeye başlaması depresyonun en yaygın belirtileridir. - Depresyon Nedir? - Depresyon Belirtileri Nelerdir? - Depresyon Neden Olur? - Depresyon Türleri Nelerdir? - Depresyon Kimleri Etkiler? - Depresyon Nasıl Geçer? Depresyon Tedavisi - Depresyona Ne İyi Gelir? - Depresyon Hakkında Sık Sorulan Sorular Depresyon Nedir? Depresyon, sürekli üzüntü, karamsarlık ve mutsuzluk, herhangi bir şeyden zevk alamama gibi ilgi kaybının yaşandığı ruhsal çöküntü ile karakterize duyguduyum bozukluğudur . Depresyonda olan kişilerde uyku ve iştah sorunları yanı sıra düşünme ve hafıza sorunları da yaşanır."
doc_0022,doc_0022_parent_002,doc_0022_parent_002_child_003,Depresyon Nedir? Depresyon Belirtileri Nelerdir?,https://www.memorial.com.tr/saglik-rehberi/depresyon-nedir,308,4,1,False,"['Beyin stimülasyon tedavisi: Depresyona Ne İyi Gelir?', 'ğlıklı beslenmek - Çevrenizle ve değer verdiğiniz insanlarla vakit geçirmek - Stresle başa çıkma yöntemlerinden yararlanmak Depresyon Hakkında Sık Sorulan Sorular Depresif ne demek?', 'Depresyonda olup olmadığını nasıl anlarım?', 'Depresyon iyileşme belirtileri Nelerdir?']","Bu durumda uzman doktorla görüşüp ilaç kullanımına yön vermesi istenir. İlaçlar: Beyin stimülasyon tedavisi: Özellikle şiddetli depresyonu olan yani majör depresyona sahip olan kişilerde bu yöntem uygulanabilir. Beyin stimülasyon tedavisi: Depresyona Ne İyi Gelir? Depresyonun yarattığı mutsuzluk, isteksizlik ya da günlük aktivitelerini yerine getirememe gibi belirtilerden kurtulmak ve depresyondan çıkmak için bazı yöntemlerden yararlanabilirsiniz. Depresyona iyi gelen yöntemler şöyle sıralanır: - Düzenli olarak egzersiz ve spor yapmak - Uyku kalitesine önem vermek - Sağlıklı beslenmek - Çevrenizle ve değer verdiğiniz insanlarla vakit geçirmek - Stresle başa çıkma yöntemlerinden yararlanmak Depresyon Hakkında Sık Sorulan Sorular Depresif ne demek? Depresif, devamlı olarak mutsuz ve kaygılı olma, umutsuz hissetme gibi belirtiler içeren depresyonda olma durumunu tanımlamak için kullanılır. Depresyonda olup olmadığını nasıl anlarım? Sürekli üzgün hissetme, daha önce ilgi duyulan konulara karşı ilgi kaybı, uyku ve iştah alışkanlıklarında değişiklik, enerji kaybı, konsantrasyon sorunları, özgüven kaybı ve değersizlik hissine eşlik eden intihar düşüncesi depresyonla ilişkilendirilebilir. Depresyon iyileşme belirtileri Nelerdir? Depresyon belirtileri, duygusal ve fiziksel de olarak ortaya çıkabilir."
doc_0023,doc_0023_parent_001,doc_0023_parent_001_child_001,Çocuk Doktorlarına En Sık Sorulan 10 Önemli Soru,https://www.memorial.com.tr/saglik-rehberi/cocuk-doktorlarina-en-sik-sorulan-10-onemli-soru,291,5,3,False,"['Ne yapmalıyım?', 'Çocuğumun tuvalet eğitimine ne zaman başlamalıyım?', 'Aşıların yan etkisi var mı?', 'Sünnet için en uygun yaş grubu nedir?', 'Bebeğimi nasıl giydirmeliyim?']","Anne baba adayları için gebelik süreci her zaman heyecanlı, bir o kadar da stresli geçiyor. Doğum gerçekleştikten sonra ise ebeveynler; bebeğin gelişimi, beslenmesi ve genel sağlık durumu ile ilgili pek çok konu hakkındaki sorunun yanıtını arıyor, endişelerini çocuk doktorlarına aktarıyor. Ailelerin yaşamını kabusa çevirebilen pek çok konu, aslında basit bir sorundan ibaret olabiliyor. Memorial Dicle Hastanesi Çocuk Sağlığı ve Hastalıkları Bölümü’nden Doç. Dr. Mustafa Taşkesen, ebeveynler tarafından en çok sorulan 10 soru hakkında bilgi verdi. Ne yapmalıyım? - Çocuğumun tuvalet eğitimine ne zaman başlamalıyım? - Aşıların yan etkisi var mı? - Sünnet için en uygun yaş grubu nedir? Bebeğimi nasıl giydirmeliyim? Tüm bebeklerin el ve ayakları, vücudun diğer bölgelerinden daha soğuktur. Ensesi ve giysilerin altında kalan bölgeler yeterince sıcak, bebek de huzurlu ise ortam ısısı ve giysileri yeterli demektir. Anne babalar nasıl giyiniyorsa, bebeklerini bir kat fazla giydirmelidir. Oda ısısı gündüz 24-25°C, gece 22-23°C olmalıdır. Daha yüksek sıcaklıklarda kuru ve ısınmış hava, burun mukozasını kurutur. Bu durumda kısa süreli 1-2 saat kadar oda nemlendiricileri kullanılabilir."
doc_0023,doc_0023_parent_001,doc_0023_parent_001_child_004,Çocuk Doktorlarına En Sık Sorulan 10 Önemli Soru,https://www.memorial.com.tr/saglik-rehberi/cocuk-doktorlarina-en-sik-sorulan-10-onemli-soru,309,3,0,False,"['Kanguru ve yürüteç kullanmakta sakınca var mı?', 'Ne yapmalıyım?', 'Ne yapmalıyım?']","Bebeğin gündüz uykusu süresi çok uzun tutulmamalı ve akşam uykusunun da erken saatlerde olmasına dikkat edilmelidir. Bebeğin odası sık sık havalandırılmalı ve uyku esnasında perde ile hafif karartılmalıdır. Kanguru ve yürüteç kullanmakta sakınca var mı? Bebekler, annenin göğüs bölgesi ile temas etmelerine olanak sağladığı için kanguru ile taşınabilir. Burada dikkat edilmesi gereken nokta, bebeğin başının destekli olmasıdır. Kanguru, bebek 5-6 aylık olana kadar kullanılabilir. Çocuk yürümeye başlamadan yürüteç kullanılması ise yürümenin gecikmesine ve bazı kazalara neden olabileceğinden önerilmemektedir. Bebeğimin ateşi çıktı! Ne yapmalıyım? Bebeğimin ateşi çıktı! Ne yapmalıyım? Kulak, koltuk altı veya alından ateş ölçerler ile bebeğin ateşi ölçülebilir. Kulak ve alından yapılan ölçümde 37,4 °C, koltuk altı ölçümünde ise 37°C’nin üstünde olması, bebek için kritik ateş düzeyidir. 38°C ve üzerinde seyrediyorsa ateş düşürücü verilebilir. Ateş düşürücüler dört saatte bir yenilenebilir. 39 °C ve üzeri ise yüksek ateş olarak değerlendirilir. Bu durumda önce bebeğin üzerindeki giysiler çıkarılır, koltuk altına ve kasıklarına ılık suya batırılmış pamuk uygulanır. Buna rağmen ateş hala 39 °C ve üzerinde seyrediyorsa, en yakın sağlık merkezine başvurulmalıdır."
doc_0023,doc_0023_parent_002,doc_0023_parent_002_child_001,Çocuk Doktorlarına En Sık Sorulan 10 Önemli Soru,https://www.memorial.com.tr/saglik-rehberi/cocuk-doktorlarina-en-sik-sorulan-10-onemli-soru,313,3,0,False,"['Çocuğumun tuvalet eğitimine ne zaman başlamalıyım?', 'Aşıların yan etkisi var mı?', 'Sünnet için en uygun yaş grubu nedir?']","Çocuğumun tuvalet eğitimine ne zaman başlamalıyım? Çocuk iki yaşını doldurduktan sonra tuvalet eğitimi verilebilir. Çocuk tuvalet konusunda kendini ifade edebiliyorsa, tuvalet konusu ile ilgili sorular sorabiliyorsa, kirli bezden rahatsız oluyorsa, durup ve bekleyerek tuvaletini yapıyorsa, gündüz uykusundan kuru kalkmaya başlamışsa, çocuk tuvalet eğitimine hazır demektir. Aşıların yan etkisi var mı? Bütün ilaç ve aşıların yan etkileri olabilir. Bu etkiler hafif veya ciddi düzeyde görülebilir. Ağrı, ateş ve aşının yapıldığı yerde kızarıklık gibi hafif yan etkiler daha sık görülür. Ciddi yan etkiler ise nadiren ortaya çıkmaktadır. Tüm çocuklar aşı öncesi risk faktörleri açısından değerlendirilmelidir. Ayrıca aşılama öncesi ağrı kesici, ateş düşürücü gibi herhangi bir ilaç verilmesi gerekli değildir. Aşı sonrası bebekte huzursuzluk ve ateş oluşursa o zaman doktora danışarak ilaç takviyesi yapılabilir. Sünnet için en uygun yaş grubu nedir? Sünnetin bir cerrahi işlem olduğu unutulmamalıdır. Bu yüzden hastane şartlarında ilgili branş cerrahları tarafından yapılmalıdır. Sünnet için en uygun zaman 6-9 ay arası kabul edilir. 2-6 yaş cinsel gelişim dönemi olduğu için sünnet sakıncalıdır. Önerilen yaş dönemi kaçırıldığında ise çocuğun hem cerrahi işlemi, hem de toplumsal değerleri daha gerçekçi olarak değerlendirebileceği 7-10 yaşları arasında da önerilmektedir."
doc_0026,doc_0026_parent_001,doc_0026_parent_001_child_003,Yumurta Dondurma İşlemi Nedir? Kimlere Yapılabilir?,https://www.memorial.com.tr/saglik-rehberi/yumurta-dondurma-islemi-nedir-kimlere-yapilabilir,314,5,0,False,"['Sıkça sorulan sorular Yumurta dondurma işlemi doğacak bebeğe zarar verir mi?', 'Bekar kadınlar yumurta dondurma işlemi yaptırabilir mi, evli olmak şart mı?', ""Yumurta dondurma Türkiye'de yasal mı?"", 'Tüp bebekte dondurulmuş embriyo ile gebe kalan var mı?', 'Kaç yaşına kadar yumurta dondurma işlemi yapılabilir?']","Bu işlem sonrasında toplanan yumurta hücreleri vitrifikasyon (hızlı) dondurma yöntemi ile dondurulur. Dondurulan yumurta hücreleri -196 C de sıvı nitrojen içeren özel saklama tanklarında 5 yıl süreyle saklanabilir. Sıkça sorulan sorular Yumurta dondurma işlemi doğacak bebeğe zarar verir mi? Yumurta dondurma işlemi doğacak bebeğe zarar vermez. 1986 yılında dondurulmuş oositlerle yapılan ilk tüp bebek denemesinden bu yana konjenital anomali olmaksızın binden fazla canlı doğum gerçekleştirilmiştir. Bekar kadınlar yumurta dondurma işlemi yaptırabilir mi, evli olmak şart mı? Sağlık Bakanlığı’nın 2014 yılında yayınladığı yönetmelik ile bazı özel koşullarda, bekar kadınların doğurganlığının korunması için yumurta dondurulmasına izin verilmiştir. Yumurta dondurma Türkiye'de yasal mı? Evet, Sağlık Bakanlığı’nın 2014 yılında yayınladığı yönetmelik ile bazı özel koşullarda, kadınların doğurganlığının korunması için yumurta dondurulmasına izin verilmiştir. Tüp bebekte dondurulmuş embriyo ile gebe kalan var mı? 1986 yılında dondurulmuş oositlerle yapılan ilk tüp bebek denemesinden bu yana konjenital anomali olmaksızın binden fazla canlı doğum gerçekleştirilmiştir. Kaç yaşına kadar yumurta dondurma işlemi yapılabilir? 35-38 yaş altında 8-10 olgun yumurta dondurulması yeterli iken 40 yaşın üstünde daha fazla olgun yumurta gerekmektedir. Bundan dolayı işlemin birkaç kez yapılması gerekebilmektedir."
doc_0026,doc_0026_parent_001,doc_0026_parent_001_child_004,Yumurta Dondurma İşlemi Nedir? Kimlere Yapılabilir?,https://www.memorial.com.tr/saglik-rehberi/yumurta-dondurma-islemi-nedir-kimlere-yapilabilir,266,4,0,False,"['Herkes yumurta dondurma işlemi yaptırabilir mi?', 'Evli bir kadın yumurta dondurma işlemi yaptırabilir mi?', 'Yumurta dondurma adetin kaçıncı günü yapılabilir?', '5 yılın sonunda dondurulan yumurtalar kullanılmazsa ne olur?']","Bundan dolayı işlemin birkaç kez yapılması gerekebilmektedir. Herkes yumurta dondurma işlemi yaptırabilir mi? Hayır, herkes yumurta donduramaz. Sağlık Bakanlığı’nın 2014 yılında yayınladığı yönetmelik ile bazı özel koşullarda, kadınların doğurganlığının korunması için yumurta dondurulmasına izin verilmiştir. Kısırlığa yol açabilen radyoterapi, kemoterapi gibi kanser tedavisi öncesi üreme kapasitesinin korunması, yumurtalıkların rezervinin azalmasına veya kaybolmasına yol açabilecek cerrahi operasyonlar öncesi, ailesinde yakınlarında (annesi, teyzesi, kız kardeşi gibi)erken menopoz öyküsü olması, yumurtalıkların alınmasını gerektiren bir hastalık varlığında yumurta dondurulma işlemi yapılabilir. Evli bir kadın yumurta dondurma işlemi yaptırabilir mi? Şu andaki yönetmelik gereği evli kadın yumurta donduramaz, embriyo dondurabilir. Yumurta dondurma adetin kaçıncı günü yapılabilir? Adetin 2-3. günü yumurta uyarılması tedavisine başlanması idealdir. Ama bazı özel durumlarda kanser tedavisi gibi süreç gören kadınlarda farlı uygulamalar da yapılabilir. 5 yılın sonunda dondurulan yumurtalar kullanılmazsa ne olur? 5 yıldan daha uzun süre uzatmak istenilirse Sağlık Bakanlığı onayı gerekmektedir."
